JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 29330.000,     5.560,   352.119,     5.197,    -0.017,   -13.733,     0.000,     0.250,    35.599,   514.700,     1.000,     0.000,     5.020,  -150.580,     0.000,   237.603,   330.747,    43.889,    13.547,     0.000,         0.000,
 29331.000,     2.144,   352.070,     5.265,    -0.024,   -20.979,     0.000,     0.250,    35.550,   514.700,     1.000,     0.000,     5.109,   -65.758,     0.000,   287.612,   331.074,    27.761,    -5.465,     0.000,         0.000,
 29332.000,   824.802,   352.007,     5.343,    -0.030,     8.730,     0.000,     0.250,    35.487,   514.700,     1.000,     0.000,     5.168,  -109.579,     0.000,   254.704,   331.449,    29.525,     3.309,     0.000,         0.000,
 29333.000,   341.477,   351.936,     5.344,     0.008,     6.958,     0.000,     0.250,    35.416,   514.700,     1.000,     0.000,     5.293,  -255.658,     0.000,   242.617,   331.453,   104.892,    61.930,     0.000,         0.000,
 29334.000,    82.090,   351.862,     5.406,    -0.092,    -1.775,     0.000,     0.250,    35.342,   514.700,     1.000,     0.000,     5.402,  -166.902,     0.000,   231.366,   331.743,    45.566,    20.959,     0.000,         0.000,
 29335.000,   538.395,   351.772,     5.491,    -0.064,     3.298,     0.000,     0.250,    35.252,   514.700,     1.000,     0.000,     5.242,   -84.483,     0.000,   279.231,   335.295,    23.457,     4.962,     0.000,         0.000,
 29336.000,   988.272,   351.674,     5.954,     0.026,     7.927,     0.000,     0.250,    35.154,   514.700,     1.000,     0.000,     5.349,   -79.152,     0.000,   266.497,   335.747,    19.065,    -9.162,     0.000,         0.000,
 29337.000,  1012.877,   351.587,     5.599,     0.001,     6.221,     0.000,     0.250,    35.067,   514.700,     1.000,     0.000,     5.240,   -45.333,     0.000,   301.113,   336.226,    22.197,   -11.977,     0.000,         0.000,
 29338.000,   535.604,   351.603,     6.232,     0.016,    -3.873,     0.000,     0.250,    35.083,   514.700,     1.000,     0.000,     5.675,  -118.551,     0.000,   274.959,   335.704,    36.771,    21.035,     0.000,         0.000,
 29339.000,   425.706,   351.701,     5.955,     0.035,     6.762,     0.000,     0.250,    35.181,   514.700,     1.000,     0.000,     5.689,  -102.338,     0.000,   264.933,   334.368,    27.407,     5.496,     0.000,         0.000,
 29340.000,   545.757,   351.785,     5.916,    -0.019,    -1.855,     0.000,     0.250,    35.265,   514.700,     1.000,     0.000,     5.527,   -70.051,     0.000,   274.342,   334.792,    29.751,   -20.150,     0.000,         0.000,
 29341.000,   161.227,   351.843,     5.939,    -0.023,    -0.213,     0.000,     0.250,    35.323,   514.700,     1.000,     0.000,     5.760,    20.424,     0.000,   307.227,   334.482,    -4.038,   -43.642,     0.000,         0.000,
 29342.000,   196.878,   352.050,     6.082,     0.084,   -14.327,     0.000,     0.250,    35.530,   514.700,     1.000,     0.000,     6.048,    31.456,     0.000,   320.980,   335.013,   -20.438,   -25.052,     0.000,         0.000,
 29343.000,   821.968,   352.301,     6.471,     0.037,    -4.405,     0.000,     0.250,    35.781,   514.700,     1.000,     0.000,     6.471,   -52.548,     0.000,   281.556,   340.061,    20.207,   -26.164,     0.000,         0.000,
 29344.000,   920.893,   352.359,     7.596,    -0.008,     4.279,     0.000,     0.250,    35.839,   514.700,     1.000,     0.000,     6.702,    -3.298,     0.000,   322.297,   347.565,    13.186,   -35.155,     0.000,         0.000,
 29345.000,   575.334,   352.319,     8.765,     0.009,     3.990,     0.000,     0.250,    35.799,   514.700,     1.000,     0.000,     7.009,   -87.501,     0.000,   299.021,   355.498,    48.037,   -17.013,     0.000,         0.000,
 29346.000,   931.977,   352.245,     8.156,     0.039,     6.263,     0.000,     0.250,    35.725,   514.700,     1.000,     0.000,     7.211,  -204.353,     0.000,   254.305,   351.573,    80.561,    26.525,     0.000,         0.000,
 29347.000,   860.653,   352.206,     8.317,     0.027,     1.732,     0.000,     0.250,    35.686,   514.700,     1.000,     0.000,     6.996,  -140.881,     0.000,   265.728,   346.160,    49.144,    11.304,     0.000,         0.000,
 29348.000,    98.589,   352.218,     8.694,     0.010,     2.014,     0.000,     0.250,    35.698,   514.700,     1.000,     0.000,     7.384,  -144.213,     0.000,   264.633,   347.976,    56.042,     4.827,     0.000,         0.000,
 29349.000,   662.079,   352.210,     8.739,     0.010,     3.012,     0.000,     0.250,    35.690,   514.700,     1.000,     0.000,     7.199,  -148.445,     0.000,   256.493,   348.034,    43.490,    13.415,     0.000,         0.000,
 29350.000,   509.736,   352.159,     8.194,     0.074,     5.318,     0.000,     0.250,    35.639,   514.700,     1.000,     0.000,     7.168,  -282.528,     0.000,   241.241,   345.250,   101.416,    77.103,     0.000,         0.000,
 29351.000,   381.656,   352.110,     7.707,     0.067,     5.656,     0.000,     0.250,    35.590,   514.700,     1.000,     0.000,     6.976,  -199.192,     0.000,   250.218,   342.854,    74.131,    32.426,     0.000,         0.000,
 29352.000,   458.219,   352.063,     7.785,     0.013,     4.708,     0.000,     0.250,    35.543,   514.700,     1.000,     0.000,     7.144,   -94.260,     0.000,   277.855,   343.221,    30.810,    -1.917,     0.000,         0.000,
 29353.000,    98.800,   352.003,     7.913,     0.035,    -1.731,     0.000,     0.250,    35.483,   514.700,     1.000,     0.000,     7.135,  -196.436,     0.000,   256.221,   343.849,    78.352,    30.456,     0.000,         0.000,
 29354.000,   296.654,   351.931,     8.042,     0.016,     3.354,     0.000,     0.250,    35.411,   514.700,     1.000,     0.000,     7.286,  -181.289,     0.000,   243.779,   344.484,    60.177,    20.406,     0.000,         0.000,
 29355.000,     1.100,   351.847,     8.254,     0.018,     1.735,     0.000,     0.250,    35.327,   514.700,     1.000,     0.000,     7.519,  -112.862,     0.000,   274.491,   346.158,    45.186,    -3.990,     0.000,         0.000,
 29356.000,  1022.971,   351.763,     8.623,     0.033,     6.332,     0.000,     0.250,    35.243,   514.700,     1.000,     0.000,     7.689,    66.375,     0.000,   346.546,   348.594,   -25.087,   -43.336,     0.000,         0.000,
 29357.000,   660.108,   351.723,     8.976,     0.031,     1.454,     0.000,     0.250,    35.203,   514.700,     1.000,     0.000,     7.916,    28.385,     0.000,   323.491,   350.084,   -17.392,   -37.587,     0.000,         0.000,
 29358.000,     1.772,   351.677,     9.483,     0.016,   -36.218,     0.000,     0.250,    35.157,   514.700,     1.000,     0.000,     8.037,    -6.582,     0.000,   336.086,   353.668,     8.136,   -19.136,     0.000,         0.000,
 29359.000,   773.658,   351.588,     9.965,     0.053,     6.542,     0.000,     0.250,    35.068,   514.700,     1.000,     0.000,     8.470,    -4.710,     0.000,   344.913,   357.548,    14.324,   -22.249,     0.000,         0.000,
 29360.000,   802.979,   351.520,    10.671,     0.016,     3.563,     0.000,     0.250,    35.000,   514.700,     1.000,     0.000,     8.615,   -33.231,     0.000,   344.677,   360.508,    39.404,   -22.004,     0.000,         0.000,
 29361.000,   853.673,   351.479,    10.809,    -0.032,     4.853,     0.000,     0.250,    34.959,   514.700,     1.000,     0.000,     8.851,   -93.777,     0.000,   314.349,   359.171,    61.352,   -12.398,     0.000,         0.000,
 29362.000,   887.263,   351.460,    11.263,    -0.031,     0.252,     0.000,     0.250,    34.940,   514.700,     1.000,     0.000,     8.817,  -131.272,     0.000,   284.362,   361.216,    62.784,    -8.365,     0.000,         0.000,
 29363.000,   685.845,   351.459,    11.640,    -0.002,    -0.140,     0.000,     0.250,    34.939,   514.700,     1.000,     0.000,     9.013,   -48.964,     0.000,   308.884,   366.572,    13.035,   -21.759,     0.000,         0.000,
 29364.000,   854.166,   351.504,    11.837,     0.006,    -4.845,     0.000,     0.250,    34.984,   514.700,     1.000,     0.000,     9.350,    21.771,     0.000,   355.705,   370.538,   -10.908,   -25.696,     0.000,         0.000,
 29365.000,   850.659,   351.564,    12.248,    -0.020,    -0.601,     0.000,     0.250,    35.044,   514.700,     1.000,     0.000,     9.704,   -83.947,     0.000,   329.593,   375.586,    51.270,   -13.316,     0.000,         0.000,
 29366.000,   772.766,   351.572,    12.713,     0.001,     2.535,     0.000,     0.250,    35.052,   514.700,     1.000,     0.000,     9.747,   -64.296,     0.000,   328.056,   377.149,    28.650,   -13.447,     0.000,         0.000,
 29367.000,   744.820,   351.555,    14.146,     0.015,     0.353,     0.000,     0.250,    35.035,   514.700,     1.000,     0.000,    10.026,    -7.549,     0.000,   338.421,   381.330,    -7.163,   -28.197,     0.000,         0.000,
 29368.000,   709.942,   351.535,    14.547,     0.027,     1.618,     0.000,     0.250,    35.015,   514.700,     1.000,     0.000,    10.412,     5.518,     0.000,   352.742,   388.936,    -7.392,   -34.319,     0.000,         0.000,
 29369.000,   661.518,   351.515,    15.754,     0.023,     1.377,     0.000,     0.250,    34.995,   514.700,     1.000,     0.000,    10.642,    21.089,     0.000,   391.427,   392.593,     3.734,   -25.989,     0.000,         0.000,
 29370.000,   594.350,   351.492,    16.704,     0.025,     1.291,     0.000,     0.250,    34.972,   514.700,     1.000,     0.000,    10.780,    82.541,     0.000,   400.120,   392.842,   -39.245,   -36.018,     0.000,         0.000,
 29371.000,   575.885,   351.480,    17.554,     0.053,     1.327,     0.000,     0.250,    34.960,   514.700,     1.000,     0.000,    11.017,  -103.267,     0.000,   337.452,   393.533,    47.016,     0.169,     0.000,         0.000,
 29372.000,     2.358,   351.467,    17.763,     0.077,    -9.074,     0.000,     0.250,    34.947,   514.700,     1.000,     0.000,    11.246,  -277.246,     0.000,   288.059,   395.772,   129.805,    39.729,     0.000,         0.000,
 29373.000,   597.553,   351.428,    17.551,     0.037,     3.646,     0.000,     0.250,    34.908,   514.700,     1.000,     0.000,    11.270,  -294.156,     0.000,   269.574,   393.524,   125.285,    44.920,     0.000,         0.000,
 29374.000,   606.435,   351.372,    17.404,     0.054,     6.044,     0.000,     0.250,    34.852,   514.700,     1.000,     0.000,    11.279,  -187.974,     0.000,   310.798,   392.734,    85.707,    20.331,     0.000,         0.000,
 29375.000,    97.767,   351.314,    17.261,     0.033,    -7.600,     0.000,     0.250,    34.794,   514.700,     1.000,     0.000,    11.373,   -86.856,     0.000,   341.507,   391.926,    32.571,     3.866,     0.000,         0.000,
 29376.000,   545.109,   351.252,    17.419,     0.045,     4.736,     0.000,     0.250,    34.732,   514.700,     1.000,     0.000,    11.519,   -63.789,     0.000,   346.097,   392.794,    28.785,   -11.693,     0.000,         0.000,
 29377.000,   523.619,   351.186,    17.706,     0.026,     5.788,     0.000,     0.250,    34.666,   514.700,     1.000,     0.000,    11.658,    -2.379,     0.000,   380.455,   395.445,     2.199,   -14.811,     0.000,         0.000,
 29378.000,   242.320,   351.116,    18.177,     0.026,     0.007,     0.000,     0.250,    34.596,   514.700,     1.000,     0.000,    11.882,   -56.093,     0.000,   343.438,   398.571,    17.677,   -16.717,     0.000,         0.000,
 29379.000,   402.120,   351.041,    18.858,     0.057,     5.000,     0.000,     0.250,    34.521,   514.700,     1.000,     0.000,    12.114,  -219.887,     0.000,   308.886,   400.624,   111.520,    16.629,     0.000,         0.000,
 29380.000,   372.850,   350.964,    18.964,    -0.001,     5.950,     0.000,     0.250,    34.444,   514.700,     1.000,     0.000,    12.323,  -242.151,     0.000,   294.937,   403.986,   109.229,    23.874,     0.000,         0.000,
 29381.000,   653.920,   350.882,    19.381,     0.025,     8.160,     0.000,     0.250,    34.362,   514.700,     1.000,     0.000,    12.416,  -156.032,     0.000,   322.930,   403.582,    73.434,     1.946,     0.000,         0.000,
 29382.000,   608.957,   350.798,    19.358,     0.011,     5.414,     0.000,     0.250,    34.278,   514.700,     1.000,     0.000,    12.590,   -54.637,     0.000,   365.627,   407.896,    30.069,   -17.701,     0.000,         0.000,
 29383.000,   561.319,   350.728,    19.899,     0.012,     4.227,     0.000,     0.250,    34.208,   514.700,     1.000,     0.000,    12.821,   -13.991,     0.000,   388.077,   408.139,    12.766,   -18.837,     0.000,         0.000,
 29384.000,   584.107,   350.668,    20.471,     0.039,     6.790,     0.000,     0.250,    34.148,   514.700,     1.000,     0.000,    12.970,  -175.740,     0.000,   323.786,   409.573,    81.531,     8.422,     0.000,         0.000,
 29385.000,   544.619,   350.596,    20.568,     0.049,     6.479,     0.000,     0.250,    34.076,   514.700,     1.000,     0.000,    13.113,  -321.025,     0.000,   289.393,   410.111,   154.311,    45.996,     0.000,         0.000,
 29386.000,   518.329,   350.515,    20.495,    -0.000,     4.829,     0.000,     0.250,    33.995,   505.700,     1.000,     0.000,    13.204,  -318.109,     0.000,   275.468,   409.705,   133.365,    50.507,     0.000,         0.000,
 29387.000,   532.897,   350.427,    20.321,    -0.005,     6.849,     0.000,     0.250,    33.907,   505.700,     1.000,     0.000,    13.256,  -257.663,     0.000,   290.701,   408.740,   108.933,    30.691,     0.000,         0.000,
 29388.000,   537.821,   350.339,    20.386,    -0.010,     7.992,     0.000,     0.250,    33.819,   505.700,     1.000,     0.000,    13.347,  -207.074,     0.000,   306.031,   409.421,    86.488,    17.196,     0.000,         0.000,
 29389.000,   541.148,   350.249,    20.565,    -0.008,     8.601,     0.000,     0.250,    33.729,   505.700,     1.000,     0.000,    13.484,  -179.321,     0.000,   319.590,   410.861,    78.995,     9.056,     0.000,         0.000,
 29390.000,   471.634,   350.160,    20.915,    -0.004,     4.735,     0.000,     0.250,    33.640,   505.700,     1.000,     0.000,    13.625,  -125.722,     0.000,   349.048,   412.168,    60.364,     2.238,     0.000,         0.000,
 29391.000,   418.048,   350.071,    21.165,    -0.007,     3.987,     0.000,     0.250,    33.551,   505.700,     1.000,     0.000,    13.755,  -108.132,     0.000,   356.927,   413.591,    48.588,     2.881,     0.000,         0.000,
 29392.000,   363.565,   349.981,    21.497,    -0.003,     8.852,     0.000,     0.250,    33.461,   505.700,     1.000,     0.000,    13.912,  -115.898,     0.000,   355.678,   415.690,    55.552,     0.334,     0.000,         0.000,
 29393.000,   569.762,   349.885,    21.886,    -0.005,     4.994,     0.000,     0.250,    33.365,   505.700,     1.000,     0.000,    14.098,  -129.630,     0.000,   343.855,   417.969,    55.660,    -0.144,     0.000,         0.000,
 29394.000,    44.601,   349.785,    22.337,    -0.004,   -15.274,     0.000,     0.250,    33.265,   505.700,     1.000,     0.000,    14.347,  -117.243,     0.000,   353.887,   421.515,    54.316,    -4.701,     0.000,         0.000,
 29395.000,   539.810,   349.677,    22.830,    -0.005,     4.290,     0.000,     0.250,    33.157,   505.700,     1.000,     0.000,    14.534,   -98.697,     0.000,   387.846,   423.446,    67.290,    -4.193,     0.000,         0.000,
 29396.000,   519.703,   349.578,    22.937,     0.000,     7.449,     0.000,     0.250,    33.058,   505.700,     1.000,     0.000,    14.634,  -141.862,     0.000,   376.683,   423.498,    90.025,     5.021,     0.000,         0.000,
 29397.000,   523.298,   349.490,    22.937,    -0.003,     6.686,     0.000,     0.250,    32.970,   495.700,     1.000,     0.000,    14.775,  -247.267,     0.000,   322.365,   423.502,   125.752,    20.378,     0.000,         0.000,
 29398.000,   446.366,   349.402,    22.983,    -0.003,    -0.418,     0.000,     0.250,    32.882,   495.700,     1.000,     0.000,    14.877,  -211.892,     0.000,   339.475,   423.744,   110.217,    17.405,     0.000,         0.000,
 29399.000,   539.245,   349.311,    22.995,    -0.003,     5.568,     0.000,     0.250,    32.791,   495.700,     1.000,     0.000,    14.956,  -180.436,     0.000,   353.010,   423.823,    88.567,    21.055,     0.000,         0.000,
 29400.000,   545.749,   349.224,    23.093,    -0.006,     0.533,     0.000,     0.250,    32.704,   495.700,     1.000,     0.000,    15.051,  -151.632,     0.000,   344.415,   424.374,    57.878,    13.795,     0.000,         0.000,
 29401.000,   518.866,   349.144,    23.367,     0.003,     3.141,     0.000,     0.250,    32.624,   495.700,     1.000,     0.000,    15.215,  -196.881,     0.000,   339.492,   425.951,    95.094,    15.328,     0.000,         0.000,
 29402.000,   499.436,   349.065,    23.761,     0.032,     4.391,     0.000,     0.250,    32.545,   495.700,     1.000,     0.000,    15.380,  -209.227,     0.000,   337.036,   428.223,    91.687,    26.354,     0.000,         0.000,
 29403.000,   512.085,   348.977,    23.607,     0.021,     7.020,     0.000,     0.250,    32.457,   495.700,     1.000,     0.000,    15.446,  -179.980,     0.000,   350.312,   427.352,    79.996,    22.943,     0.000,         0.000,
 29404.000,   512.208,   348.878,    23.834,     0.014,     1.725,     0.000,     0.250,    32.358,   495.700,     1.000,     0.000,    15.573,  -175.865,     0.000,   350.967,   428.647,    86.751,    11.434,     0.000,         0.000,
 29405.000,   516.983,   348.772,    23.911,    -0.002,     9.195,     0.000,     0.250,    32.252,   495.700,     1.000,     0.000,    15.716,  -149.295,     0.000,   360.662,   429.101,    76.665,     4.191,     0.000,         0.000,
 29406.000,   504.737,   348.663,    24.611,     0.018,     9.776,     0.000,     0.250,    32.143,   495.700,     1.000,     0.000,    15.955,  -188.916,     0.000,   343.134,   433.178,    86.395,    12.478,     0.000,         0.000,
 29407.000,   516.826,   348.550,    24.819,     0.008,     6.874,     0.000,     0.250,    32.030,   495.700,     1.000,     0.000,    16.109,  -209.891,     0.000,   343.753,   434.389,   106.687,    12.567,     0.000,         0.000,
 29408.000,   520.428,   348.430,    25.095,    -0.008,     9.351,     0.000,     0.250,    31.910,   486.200,     1.000,     0.000,    16.269,  -174.016,     0.000,   365.838,   436.002,   100.266,     3.585,     0.000,         0.000,
 29409.000,   411.316,   348.313,    25.113,    -0.006,     2.220,     0.000,     0.250,    31.793,   486.200,     1.000,     0.000,    16.330,  -190.933,     0.000,   364.390,   436.077,   104.309,    14.937,     0.000,         0.000,
 29410.000,    15.938,   348.196,    24.878,    -0.006,    -0.585,     0.000,     0.250,    31.676,   486.200,     1.000,     0.000,    16.498,  -140.814,     0.000,   378.874,   434.692,    75.282,     9.714,     0.000,         0.000,
 29411.000,   485.174,   348.089,    25.104,    -0.016,     3.872,     0.000,     0.250,    31.569,   486.200,     1.000,     0.000,    16.601,  -142.698,     0.000,   363.268,   436.020,    63.888,     6.058,     0.000,         0.000,
 29412.000,   386.214,   347.990,    25.325,     0.031,    -1.567,     0.000,     0.250,    31.470,   486.200,     1.000,     0.000,    16.835,  -151.455,     0.000,   372.503,   437.306,    81.227,     5.425,     0.000,         0.000,
 29413.000,   497.245,   347.897,    25.911,     0.032,     4.926,     0.000,     0.250,    31.377,   486.200,     1.000,     0.000,    17.042,  -151.189,     0.000,   370.983,   440.769,    66.974,    14.430,     0.000,         0.000,
 29414.000,   444.045,   347.810,    25.771,    -0.111,     6.313,     0.000,     0.250,    31.290,   486.200,     1.000,     0.000,    17.064,  -236.118,     0.000,   357.333,   439.956,   129.190,    24.304,     0.000,         0.000,
 29415.000,   474.031,   347.720,    25.683,    -0.122,     5.610,     0.000,     0.250,    31.200,   486.200,     1.000,     0.000,    17.226,  -226.024,     0.000,   345.552,   439.420,   111.732,    20.424,     0.000,         0.000,
 29416.000,   501.049,   347.625,    25.720,    -0.100,     6.660,     0.000,     0.250,    31.105,   486.200,     1.000,     0.000,    17.277,  -280.639,     0.000,   331.375,   439.651,   141.958,    30.405,     0.000,         0.000,
 29417.000,   476.684,   347.526,    25.977,     0.042,     2.576,     0.000,     0.250,    31.006,   486.200,     1.000,     0.000,    17.440,  -241.134,     0.000,   340.695,   441.150,   117.945,    22.734,     0.000,         0.000,
 29418.000,   467.245,   347.422,    25.606,     0.114,     7.445,     0.000,     0.250,    30.902,   477.700,     1.000,     0.000,    17.496,  -227.423,     0.000,   380.190,   438.976,   142.166,    26.471,     0.000,         0.000,
 29419.000,   461.490,   347.318,    25.303,     0.031,     3.768,     0.000,     0.250,    30.798,   477.700,     1.000,     0.000,    17.404,  -211.638,     0.000,   372.348,   437.182,   121.117,    25.687,     0.000,         0.000,
 29420.000,   474.768,   347.204,    25.336,    -0.095,     9.384,     0.000,     0.250,    30.684,   477.700,     1.000,     0.000,    17.550,  -208.526,     0.000,   346.068,   437.395,   105.142,    12.058,     0.000,         0.000,
 29421.000,   444.032,   347.082,    25.502,    -0.089,    10.092,     0.000,     0.250,    30.562,   477.700,     1.000,     0.000,    17.684,  -162.088,     0.000,   384.445,   438.371,   105.964,     2.198,     0.000,         0.000,
 29422.000,   440.388,   346.963,    25.492,    -0.146,     7.110,     0.000,     0.250,    30.443,   477.700,     1.000,     0.000,    17.794,  -116.166,     0.000,   420.559,   438.291,    97.942,     0.493,     0.000,         0.000,
 29659.000,   844.126,   347.425,     1.702,    -0.009,    -8.518,     0.000,     0.250,    30.905,   477.700,     1.000,     0.031,     1.906,   -81.659,     0.000,   230.907,   301.536,    29.170,   -18.140,     0.000,         0.000,
 29660.000,  1074.309,   347.698,     1.736,    -0.012,    -8.146,     0.000,     0.250,    31.178,   486.200,     1.000,     0.045,     1.985,  -154.588,     0.000,   216.069,   292.414,    51.199,    27.043,     0.000,         0.000,
 29661.000,  1093.022,   347.904,     1.772,    -0.013,    -8.509,     0.000,     0.250,    31.384,   486.200,     1.000,     0.060,     2.061,   -92.840,     0.000,   236.128,   295.066,    24.802,     9.100,     0.000,         0.000,
 29662.000,  1706.657,   348.078,     1.809,    -0.015,    -6.125,     0.000,     0.250,    31.558,   486.200,     1.000,     0.063,     2.040,   -47.609,     0.000,   250.937,   300.590,    10.778,   -12.822,     0.000,         0.000,
 29663.000,  1636.108,   348.286,     1.845,    -0.014,   -15.124,     0.000,     0.250,    31.766,   486.200,     1.000,     0.055,     2.033,   -12.113,     0.000,   268.262,   305.420,    -5.684,   -19.361,     0.000,         0.000,
 29664.000,   167.233,   348.575,     1.941,    -0.012,   -19.802,     0.000,     0.250,    32.055,   495.700,     1.000,     0.028,     2.046,   -96.159,     0.000,   235.170,   301.087,    35.069,    -4.827,     0.000,         0.000,
 29665.000,    80.873,   348.841,     1.992,    -0.009,    -4.623,     0.000,     0.250,    32.321,   495.700,     1.000,     0.025,     2.105,   -96.764,     0.000,   225.316,   301.606,    27.983,    -7.509,     0.000,         0.000,
 29666.000,   404.784,   349.040,     2.080,    -0.003,    -6.770,     0.000,     0.250,    32.520,   495.700,     1.000,     0.021,     2.194,   -56.810,     0.000,   242.334,   304.236,    19.028,   -24.120,     0.000,         0.000,
 29667.000,   497.885,   349.226,     2.160,    -0.001,    -6.025,     0.000,     0.250,    32.706,   495.700,     1.000,     0.016,     2.239,   -35.501,     0.000,   250.049,   305.581,    16.924,   -36.955,     0.000,         0.000,
 29668.000,   497.373,   349.407,     2.232,    -0.003,   -12.972,     0.000,     0.250,    32.887,   495.700,     1.000,     0.010,     2.303,   -19.342,     0.000,   259.123,   306.319,    14.761,   -42.615,     0.000,         0.000,
 29669.000,   527.650,   349.597,     2.277,     0.003,   -14.916,     0.000,     0.250,    33.077,   505.700,     1.000,     0.000,     2.476,    49.760,     0.000,   306.642,   317.086,    -9.936,   -50.268,     0.000,         0.000,
 29670.000,   597.804,   349.838,     2.497,     0.051,   -21.852,     0.000,     0.250,    33.318,   505.700,     1.000,     0.000,     2.735,   112.149,     0.000,   328.349,   318.098,   -44.191,   -57.707,     0.000,         0.000,
 29671.000,   615.209,   350.105,     2.819,     0.030,   -18.148,     0.000,     0.250,    33.585,   505.700,     1.000,     0.000,     2.974,   180.936,     0.000,   336.227,   319.581,   -66.721,   -97.569,     0.000,         0.000,
 29672.000,   705.211,   350.327,     3.095,    -0.067,   -13.337,     0.000,     0.250,    33.807,   505.700,     1.000,     0.000,     3.200,    -6.573,     0.000,   285.256,   320.637,     3.127,   -31.935,     0.000,         0.000,
 29673.000,   240.230,   350.506,     3.377,    -0.093,   -12.211,     0.000,     0.250,    33.986,   505.700,     1.000,     0.000,     3.428,     9.832,     0.000,   274.507,   322.181,   -11.592,   -45.915,     0.000,         0.000,
 29674.000,    67.662,   350.678,     3.677,    -0.064,     3.407,     0.000,     0.250,    34.158,   514.700,     1.000,     0.000,     3.673,   -89.716,     0.000,   264.300,   322.697,    37.943,    -6.622,     0.000,         0.000,
 29675.000,    44.810,   350.798,     3.848,    -0.127,     3.354,     0.000,     0.250,    34.278,   514.700,     1.000,     0.000,     3.824,  -113.540,     0.000,   239.228,   322.848,    32.946,    -3.027,     0.000,         0.000,
 29676.000,   423.452,   350.822,     4.005,    -0.066,     2.714,     0.000,     0.250,    34.302,   514.700,     1.000,     0.000,     3.991,    41.100,     0.000,   310.826,   325.239,    -3.935,   -51.579,     0.000,         0.000,
 29677.000,   539.162,   350.843,     4.124,    -0.090,    -0.875,     0.000,     0.250,    34.323,   514.700,     1.000,     0.000,     4.054,   -66.298,     0.000,   274.588,   325.677,    16.630,    -1.421,     0.000,         0.000,
 29678.000,    56.079,   350.871,     4.188,    -0.111,     0.004,     0.000,     0.250,    34.351,   514.700,     1.000,     0.000,     4.181,  -256.638,     0.000,   234.904,   329.378,    86.588,    75.575,     0.000,         0.000,
 29679.000,   368.000,   350.866,     4.247,    -0.115,     3.147,     0.000,     0.250,    34.346,   514.700,     1.000,     0.000,     4.210,  -191.079,     0.000,   220.445,   326.318,    55.013,    30.193,     0.000,         0.000,
 29680.000,   204.546,   350.842,     4.134,    -0.095,    -0.250,     0.000,     0.250,    34.322,   514.700,     1.000,     0.000,     4.102,   -96.149,     0.000,   254.046,   325.844,    31.154,    -6.803,     0.000,         0.000,
 29681.000,   601.622,   350.811,     4.165,    -0.081,     4.308,     0.000,     0.250,    34.291,   514.700,     1.000,     0.000,     4.165,   -94.116,     0.000,   252.158,   326.510,    43.589,   -23.826,     0.000,         0.000,
 29682.000,    70.044,   350.786,     4.367,    -0.097,    -2.328,     0.000,     0.250,    34.266,   514.700,     1.000,     0.000,     4.383,  -102.612,     0.000,   256.370,   328.132,    49.479,   -18.629,     0.000,         0.000,
 29683.000,   484.579,   350.772,     4.782,    -0.071,     2.299,     0.000,     0.250,    34.252,   514.700,     1.000,     0.000,     4.728,   -61.085,     0.000,   279.582,   331.778,    30.743,   -21.854,     0.000,         0.000,
 29684.000,   592.426,   350.760,     4.966,     0.012,     0.679,     0.000,     0.250,    34.240,   514.700,     1.000,     0.000,     4.829,   -17.413,     0.000,   288.581,   332.468,     9.860,   -36.335,     0.000,         0.000,
 29685.000,   686.724,   350.756,     4.988,     0.009,     0.697,     0.000,     0.250,    34.236,   514.700,     1.000,     0.000,     4.663,    29.350,     0.000,   302.121,   331.097,    -4.578,   -53.748,     0.000,         0.000,
 29686.000,  1155.157,   350.771,     5.303,     0.001,    -0.805,     0.000,     0.250,    34.251,   514.700,     1.000,     0.000,     4.883,    57.408,     0.000,   332.032,   332.893,   -12.267,   -46.003,     0.000,         0.000,
 29687.000,  1100.404,   350.794,     5.680,    -0.011,    -0.511,     0.000,     0.250,    34.274,   514.700,     1.000,     0.000,     5.162,    91.783,     0.000,   343.447,   334.686,   -33.625,   -49.397,     0.000,         0.000,
 29688.000,   597.644,   350.822,     6.267,     0.006,    -0.519,     0.000,     0.250,    34.302,   514.700,     1.000,     0.000,     5.524,   -19.382,     0.000,   304.801,   336.809,     3.471,   -16.097,     0.000,         0.000,
 29689.000,   219.545,   350.859,     6.935,     0.035,     3.406,     0.000,     0.250,    34.339,   514.700,     1.000,     0.000,     5.840,   -74.419,     0.000,   270.764,   339.087,    12.576,    -6.480,     0.000,         0.000,
 29690.000,  1183.007,   350.891,     7.187,     0.012,    -0.246,     0.000,     0.250,    34.371,   514.700,     1.000,     0.000,     5.712,   -57.119,     0.000,   297.255,   345.790,    24.188,   -15.604,     0.000,         0.000,
 29691.000,   433.252,   350.913,     7.685,    -0.024,     0.106,     0.000,     0.250,    34.393,   514.700,     1.000,     0.000,     6.040,   -59.509,     0.000,   299.436,   347.746,    17.347,    -6.149,     0.000,         0.000,
